ManagedElementType,SubNetwork,ManagedElement,plmn,gNBId,cellLocalId,gNBName,CellName,nrCellScene,caSupport,resourceExpansion,cpIdNum,bwpCfgType,spectrumShareScene,pci,ssbFrequency,frequency,nrbandwidth,frequencyBandList,vswName,vbpName,vbpUnitNum,aauName,coverageType,networkingMode,mimVersion,adminState,cellState,serviceStatus,connectionState,cqiReportPeriod,duplexMode,qcellFlag,reserved251,numberOfRBs_DL,bwp0Bandwidth_DL,firstActiveBwpBandwidth_DL,numberOfRBs_UL,bwp0Bandwidth_UL,firstActiveBwpBandwidth_UL
ITBBU,441601,7906337,460-11,7906337,1601,东源黄村支局5GBBU_3,GO_N5_河源东源_黄村板仓基站01RRU2,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,639,880.95,876.9,,5,VSWd0,VBPe24,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-11,7905593,5,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信雁桥中学AAU2,Normal,0,true,1,dualbwp,Normal,208,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-11,7905593,9,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信开发区AAU3,Normal,0,true,1,dualbwp,Normal,212,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-01,7905593,9,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信开发区AAU3,Normal,0,true,1,dualbwp,Normal,212,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905631,460-11,7905631,5,和平新局5GBBU_5,GO_N1_河源和平_康平医院AAU2,Normal,0,true,1,dualbwp,Normal,73,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905510,460-11,7905510,3,市区红星路接入网5GBBU_9-XJ,GO_N78_河源市区_嘉信商务酒店AAU3,Normal,0,true,1,multibwp,Normal,557,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905734,460-11,7905734,2,东源曾田支局5GBBU_1,GM_N1_河源东源_曾田支局AAU2,Normal,0,true,1,dualbwp,Normal,5,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905503,460-11,7905503,101,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_体育馆AAU1（二载）,Normal,0,true,1,multibwp,Normal,948,3509.76,3549.96,,78,VSWc2,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905503,460-11,7905503,102,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_体育馆AAU2（二载）,Normal,0,true,1,multibwp,Normal,949,3509.76,3549.96,,78,VSWc2,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905503,460-11,7905503,103,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_体育馆AAU3（二载）,Normal,0,true,1,multibwp,Normal,950,3509.76,3549.96,,78,VSWc2,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906536,460-11,7906536,3,和平老局5GBBU_7,GO_N1_河源和平_振安中学RRU3,Normal,0,true,1,dualbwp,Normal,560,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9264 M1821(ACA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906236,460-11,7906236,5,和平新局5GBBU_42-XJ,GS_N1_河源和平_印象新天地商业中心室分(2),Normal,0,true,2,dualbwp,Normal,34,2144.55,2139.9,,1,VSWd1,VBPe04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-01,7905593,5,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信雁桥中学AAU2,Normal,0,true,1,dualbwp,Normal,208,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906236,460-01,7906236,5,和平新局5GBBU_42-XJ,GS_N1_河源和平_印象新天地商业中心室分(2),Normal,0,true,2,dualbwp,Normal,34,2144.55,2139.9,,1,VSWd1,VBPe04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906536,460-11,7906536,1,和平老局5GBBU_7,GO_N1_河源和平_振安中学RRU1,Normal,0,true,1,dualbwp,Normal,558,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9264 M1821(ACA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,9,和平新局5GBBU_5,GO_N1_河源和平_阳明富联AAU3,Normal,0,true,1,dualbwp,Normal,161,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,6,和平新局5GBBU_5,GO_N1_河源和平_康平医院AAU3,Normal,0,true,1,dualbwp,Normal,74,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906337,460-11,7906337,1602,东源黄村支局5GBBU_3,GO_N5_河源东源_黄村板仓基站01RRU3,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,640,880.95,876.9,,5,VSWd0,VBPe24,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905899,460-11,7905899,2,市区兴源局5GBBU_21-XJ,GO_N78_河源市区_群丰村基站01AAU2,Normal,0,true,1,multibwp,Normal,281,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905962,460-11,7905962,3,紫金县局5GBBU_15-XJ,GO_N78_河源紫金_西湖丽苑A2栋B1栋外引AAU3,Normal,0,true,1,multibwp,Normal,323,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906236,460-11,7906236,1,和平新局5GBBU_42-XJ,GS_N1_河源和平_印象新天地商业中心室分AAU1,Normal,0,true,1,dualbwp,Normal,30,2144.55,2139.9,,1,VSWd1,VBPe04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-01,7905593,3,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信三圳围AAU3,Normal,0,true,1,dualbwp,Normal,206,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905812,460-01,7905812,5,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_龙川卫计局AAU2,Normal,0,true,1,multibwp,Normal,292,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905812,460-11,7905812,1,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_港务局AAU1,Normal,0,true,1,multibwp,Normal,165,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905503,460-01,7905503,3,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_体育馆AAU3,Normal,0,true,1,multibwp,Normal,1000,3408.96,3450.0,,78,VSWc2,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,3,和平新局5GBBU_5,GO_N1_河源和平_阳明五小AAU3,Normal,0,true,1,dualbwp,Normal,71,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-11,7905593,8,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信开发区AAU2,Normal,0,true,1,dualbwp,Normal,211,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905510,460-01,7905510,4,市区红星路接入网5GBBU_9-XJ,GO_N78_河源市区_德兴宾馆AAU1,Normal,0,true,1,multibwp,Normal,927,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905510,460-11,7905510,1,市区红星路接入网5GBBU_9-XJ,GO_N78_河源市区_嘉信商务酒店AAU1,Normal,0,true,1,multibwp,Normal,924,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906009,460-01,7906009,6,和平新局5GBBU_31-XJ,GS_N1_河源和平_聚隆花园A8栋D栋F2栋外引RRU3,Normal,0,true,1,dualbwp,Normal,511,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8862A S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905734,460-01,7905734,2,东源曾田支局5GBBU_1,GM_N1_河源东源_曾田支局AAU2,Normal,0,true,1,dualbwp,Normal,5,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905503,460-11,7905503,1,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_体育馆AAU1,Normal,0,true,1,multibwp,Normal,648,3408.96,3450.0,,78,VSWc2,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,2,和平新局5GBBU_5,GO_N1_河源和平_阳明五小AAU2,Normal,0,true,1,dualbwp,Normal,925,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905812,460-01,7905812,2,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_港务局AAU2,Normal,0,true,1,multibwp,Normal,166,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905593,460-01,7905593,2,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信三圳围AAU2,Normal,0,true,1,dualbwp,Normal,205,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905812,460-01,7905812,1,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_港务局AAU1,Normal,0,true,1,multibwp,Normal,165,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905593,460-11,7905593,6,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信雁桥中学AAU3,Normal,0,true,1,dualbwp,Normal,209,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906009,460-01,7906009,1,和平新局5GBBU_31-XJ,GS_N1_河源和平_农信社RRU1,Normal,0,true,1,dualbwp,Normal,455,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8862A S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905899,460-01,7905899,1,市区兴源局5GBBU_21-XJ,GO_N78_河源市区_群丰村基站01AAU1,Normal,0,true,1,multibwp,Normal,834,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905503,460-11,7905503,4,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_金视酒店AAU1,Normal,0,true,1,multibwp,Normal,999,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905510,460-01,7905510,5,市区红星路接入网5GBBU_9-XJ,GO_N78_河源市区_德兴宾馆AAU2,Normal,0,true,1,multibwp,Normal,928,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906009,460-11,7906009,5,和平新局5GBBU_31-XJ,GS_N1_河源和平_聚隆花园A8栋D栋F2栋外引RRU2,Normal,0,true,1,dualbwp,Normal,510,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8862A S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,4,和平新局5GBBU_5,GO_N1_河源和平_康平医院AAU1,Normal,0,true,1,dualbwp,Normal,72,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905962,460-01,7905962,1,紫金县局5GBBU_15-XJ,GO_N78_河源紫金_西湖丽苑A2栋B1栋外引AAU1,Normal,0,true,1,multibwp,Normal,321,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,5,和平新局5GBBU_5,GO_N1_河源和平_康平医院AAU2,Normal,0,true,1,dualbwp,Normal,73,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905899,460-01,7905899,2,市区兴源局5GBBU_21-XJ,GO_N78_河源市区_群丰村基站01AAU2,Normal,0,true,1,multibwp,Normal,281,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906009,460-11,7906009,3,和平新局5GBBU_31-XJ,GS_N1_河源和平_翠景湾一区A4栋B1栋B3栋外引RRU2,Normal,0,true,1,dualbwp,Normal,12,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8862A S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905631,460-11,7905631,2,和平新局5GBBU_5,GO_N1_河源和平_阳明五小AAU2,Normal,0,true,1,dualbwp,Normal,925,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905812,460-11,7905812,3,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_港务局AAU3,Normal,0,true,1,multibwp,Normal,167,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905631,460-01,7905631,7,和平新局5GBBU_5,GO_N1_河源和平_阳明富联AAU1,HighWay,0,true,1,dualbwp,Normal,159,2118.15,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905593,460-11,7905593,4,连平忠信支局5GBBU_6,GO_N1_河源连平_忠信雁桥中学AAU1,Normal,0,true,1,dualbwp,Normal,207,2144.55,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905510,460-01,7905510,2,市区红星路接入网5GBBU_9-XJ,GO_N78_河源市区_嘉信商务酒店AAU2,Normal,0,true,1,multibwp,Normal,925,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905812,460-11,7905812,4,龙川老局5GBBU_26-XJ,GO_N78_河源龙川_龙川卫计局AAU1,Normal,0,true,1,multibwp,Normal,291,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905503,460-01,7905503,4,市区兴源局5GBBU_31-XJ,GO_N78_河源市区_金视酒店AAU1,Normal,0,true,1,multibwp,Normal,999,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906236,460-01,7906236,3,和平新局5GBBU_42-XJ,GS_N1_河源和平_印象新天地商业中心室分AAU3,Normal,0,true,1,dualbwp,Normal,32,2144.55,2139.9,,1,VSWd1,VBPe04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906118,460-11,7906118,2,市区枢纽楼5GBBU_52-XJ,GS_N78_河源市区_天和城3-4栋外引AAU2,Normal,0,true,1,multibwp,Normal,148,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906085,460-11,7906085,1,市区大学城接入网5GBBU_23-XJ,GS_N78_河源市区_河职院学校C栋宿舍楼(PB1),Normal,0,true,1,multibwp,Normal,521,3309.6,3350.04,,78,VSWd1,VBPd41,1,R8149 T3500,Micro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,1,0,,,,,,
ITBBU,441601,7906155,460-11,7906155,8,东源县局5GBBU_42-XJ,GS_N78_河源东源_泰和江畔E2栋外引AAU1,Normal,0,true,4,multibwp,Normal,522,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905443,460-11,7905443,1,市区火车站5GBBU_14-XJ,GO_N78_河源市区_鹏程AAU1,Normal,0,true,1,multibwp,Normal,444,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906155,460-11,7906155,5,东源县局5GBBU_42-XJ,GO_N78_河源东源_旭鑫商行AAU1,Normal,0,true,1,multibwp,Normal,316,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906219,460-01,7906219,4,市区临江支局5GBBU_14-XJ,GS_N1_河源市区_华南城八期云翠谷室分外引AAU4,Normal,0,true,1,dualbwp,Normal,249,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9242E M1821(AGA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906118,460-01,7906118,2,市区枢纽楼5GBBU_52-XJ,GS_N78_河源市区_天和城3-4栋外引AAU2,Normal,0,true,1,multibwp,Normal,148,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905473,460-01,7905473,5,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_力王AAU2,Normal,0,true,1,multibwp,Normal,108,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905473,460-11,7905473,6,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_力王AAU3,Normal,0,true,1,multibwp,Normal,109,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905473,460-11,7905473,5,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_力王AAU2,Normal,0,true,1,multibwp,Normal,108,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906137,460-11,7906137,5,市区大学城接入网5GBBU_25-XJ,GS_N78_河源市区_碧桂园凤馨苑16栋外引AAU2,Normal,0,true,1,multibwp,Normal,850,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906295,460-11,7906295,1601,和平热水支局5GBBU_2,GO_N5_河源和平_下芹菜塘基站01RRU2,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,474,880.95,876.9,,5,VSWd0,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905683,460-11,7905683,2,东源黄田支局5GBBU_2,GO_N1_河源东源_黄田基站01AAU2,Normal,0,true,1,dualbwp,Normal,178,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905683,460-01,7905683,7,东源黄田支局5GBBU_2,GO_N1_河源东源_黄田火车站-2AAU2,Normal,0,true,1,dualbwp,Normal,302,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906219,460-11,7906219,1,市区临江支局5GBBU_14-XJ,GS_N1_河源市区_华南城八期云翠谷室分外引AAU1,Normal,0,true,1,dualbwp,Normal,246,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9242E M1821(AGA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905683,460-11,7905683,7,东源黄田支局5GBBU_2,GO_N1_河源东源_黄田火车站-2AAU2,Normal,0,true,1,dualbwp,Normal,302,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906561,460-01,7906561,1,龙川老局5GBBU_48,GO_N78_河源龙川_县城803车站RRU1,Normal,0,true,1,multibwp,Normal,506,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9614 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905521,460-01,7905521,4,市区兴源局5GBBU_27,GO_N78_河源市区_东升路AAU1,Normal,0,true,1,multibwp,Normal,878,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906085,460-11,7906085,9,市区大学城接入网5GBBU_23-XJ,GS_N78_河源市区_碧桂园凤仪苑3栋外引AAU3,Normal,0,true,1,multibwp,Normal,792,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906561,460-11,7906561,3,龙川老局5GBBU_48,GO_N78_河源龙川_县城803车站RRU3,Normal,0,true,1,multibwp,Normal,508,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9614 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905521,460-01,7905521,5,市区兴源局5GBBU_27,GO_N78_河源市区_东升路AAU2,Normal,0,true,1,multibwp,Normal,879,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905473,460-01,7905473,1,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_创业二路AAU1,Normal,0,true,1,multibwp,Normal,165,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905683,460-11,7905683,3,东源黄田支局5GBBU_2,GO_N1_河源东源_黄田基站01AAU3,Normal,0,true,1,dualbwp,Normal,179,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905473,460-01,7905473,2,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_创业二路AAU2,Normal,0,true,1,multibwp,Normal,267,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905473,460-11,7905473,2,市区明珠支局5GBBU_12-XJ,GO_N78_河源市区_创业二路AAU2,Normal,0,true,1,multibwp,Normal,267,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
